timestamp,ride_count,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation,rain,snowfall,weather_code,wind_speed_10m
2024-01-01 00:00:00,1901,1.8,-2.1,71.0,0.0,0.0,0.0,3,9.0
2024-01-01 01:00:00,2333,2.4,-1.7,71.0,0.0,0.0,0.0,3,10.9
2024-01-01 02:00:00,1939,2.4,-1.5,73.0,0.0,0.0,0.0,3,10.1
2024-01-01 03:00:00,1099,2.2,-1.4,75.0,0.0,0.0,0.0,1,8.1
2024-01-01 04:00:00,656,0.0,-3.2,87.0,0.0,0.0,0.0,2,5.6
2024-01-01 05:00:00,382,-0.8,-4.2,91.0,0.0,0.0,0.0,3,6.5
2024-01-01 06:00:00,404,0.4,-2.4,90.0,0.0,0.0,0.0,3,3.6
2024-01-01 07:00:00,459,1.2,-1.8,86.0,0.0,0.0,0.0,3,4.8
2024-01-01 08:00:00,643,2.3,-0.4,83.0,0.1,0.1,0.0,51,3.9
2024-01-01 09:00:00,1077,2.7,-0.1,81.0,0.0,0.0,0.0,3,4.7
2024-01-01 10:00:00,1595,3.7,0.7,75.0,0.0,0.0,0.0,3,5.5
2024-01-01 11:00:00,2376,4.6,1.5,73.0,0.0,0.0,0.0,2,6.5
2024-01-01 12:00:00,3160,5.9,2.8,65.0,0.0,0.0,0.0,2,6.5
2024-01-01 13:00:00,3609,6.7,3.3,60.0,0.0,0.0,0.0,3,8.1
2024-01-01 14:00:00,4150,6.6,3.2,59.0,0.0,0.0,0.0,3,7.4
2024-01-01 15:00:00,4343,6.4,3.0,58.0,0.0,0.0,0.0,3,7.4
2024-01-01 16:00:00,4082,6.1,2.9,60.0,0.0,0.0,0.0,3,6.0
2024-01-01 17:00:00,3221,3.4,0.1,76.0,0.0,0.0,0.0,1,7.2
2024-01-01 18:00:00,2701,1.6,-1.7,83.0,0.0,0.0,0.0,1,7.3
2024-01-01 19:00:00,2177,0.9,-2.3,86.0,0.0,0.0,0.0,1,6.0
2024-01-01 20:00:00,1723,1.5,-2.6,78.0,0.0,0.0,0.0,0,11.6
2024-01-01 21:00:00,1462,1.0,-3.8,69.0,0.0,0.0,0.0,0,14.7
2024-01-01 22:00:00,1005,-0.2,-4.9,74.0,0.0,0.0,0.0,0,13.9
2024-01-01 23:00:00,781,-1.2,-6.0,77.0,0.0,0.0,0.0,0,13.8
2024-01-02 00:00:00,452,-2.0,-6.9,77.0,0.0,0.0,0.0,0,13.7
2024-01-02 01:00:00,274,-2.5,-7.3,77.0,0.0,0.0,0.0,0,12.9
2024-01-02 02:00:00,185,-3.0,-7.7,78.0,0.0,0.0,0.0,0,12.0
2024-01-02 03:00:00,119,-3.6,-8.1,81.0,0.0,0.0,0.0,0,10.7
2024-01-02 04:00:00,169,-4.1,-8.6,84.0,0.0,0.0,0.0,0,10.2
2024-01-02 05:00:00,636,-4.6,-8.9,86.0,0.0,0.0,0.0,0,9.5
2024-01-02 06:00:00,1809,-4.8,-9.0,87.0,0.0,0.0,0.0,0,8.5
2024-01-02 07:00:00,3696,-5.0,-9.0,88.0,0.0,0.0,0.0,0,7.1
2024-01-02 08:00:00,5279,-3.6,-7.7,81.0,0.0,0.0,0.0,0,8.1
2024-01-02 09:00:00,3653,-1.7,-6.0,68.0,0.0,0.0,0.0,0,8.5
2024-01-02 10:00:00,2572,-0.1,-4.3,62.0,0.0,0.0,0.0,0,8.8
2024-01-02 11:00:00,2844,1.4,-2.7,60.0,0.0,0.0,0.0,0,8.7
2024-01-02 12:00:00,3196,3.0,-1.2,55.0,0.0,0.0,0.0,0,9.0
2024-01-02 13:00:00,3598,4.1,-0.2,51.0,0.0,0.0,0.0,0,10.0
2024-01-02 14:00:00,4281,4.7,0.4,49.0,0.0,0.0,0.0,0,10.5
2024-01-02 15:00:00,5015,4.9,0.5,48.0,0.0,0.0,0.0,0,10.6
2024-01-02 16:00:00,5804,4.1,0.3,53.0,0.0,0.0,0.0,0,7.7
2024-01-02 17:00:00,6962,1.0,-2.8,68.0,0.0,0.0,0.0,0,7.5
2024-01-02 18:00:00,5997,-0.1,-3.9,77.0,0.0,0.0,0.0,0,7.9
2024-01-02 19:00:00,4128,-0.4,-4.0,81.0,0.0,0.0,0.0,0,6.9
2024-01-02 20:00:00,2864,-0.6,-4.4,79.0,0.0,0.0,0.0,0,7.9
2024-01-02 21:00:00,2093,-0.9,-5.0,78.0,0.0,0.0,0.0,0,9.5
2024-01-02 22:00:00,1518,-0.9,-5.1,73.0,0.0,0.0,0.0,0,10.0
2024-01-02 23:00:00,1005,-1.2,-5.2,73.0,0.0,0.0,0.0,0,8.4
2024-01-03 00:00:00,591,-1.6,-5.7,76.0,0.0,0.0,0.0,2,9.0
2024-01-03 01:00:00,329,-1.7,-6.0,78.0,0.0,0.0,0.0,0,10.1
2024-01-03 02:00:00,203,-2.1,-6.1,81.0,0.0,0.0,0.0,1,8.6
2024-01-03 03:00:00,136,-2.2,-6.3,82.0,0.0,0.0,0.0,3,9.0
2024-01-03 04:00:00,179,-2.2,-6.3,81.0,0.0,0.0,0.0,3,9.4
2024-01-03 05:00:00,749,-2.0,-6.2,79.0,0.0,0.0,0.0,3,9.5
2024-01-03 06:00:00,2087,-2.0,-6.2,78.0,0.0,0.0,0.0,3,9.5
2024-01-03 07:00:00,4404,-1.9,-6.0,77.0,0.0,0.0,0.0,3,9.2
2024-01-03 08:00:00,6548,-1.1,-5.4,76.0,0.0,0.0,0.0,0,10.5
2024-01-03 09:00:00,4559,0.6,-3.4,73.0,0.0,0.0,0.0,0,9.4
2024-01-03 10:00:00,3181,2.3,-1.7,65.0,0.0,0.0,0.0,0,9.6
2024-01-03 11:00:00,3245,3.7,-0.2,61.0,0.0,0.0,0.0,0,8.7
2024-01-03 12:00:00,3700,5.0,0.9,57.0,0.0,0.0,0.0,3,10.4
2024-01-03 13:00:00,3950,7.3,2.7,48.0,0.0,0.0,0.0,2,13.7
2024-01-03 14:00:00,4627,6.5,2.0,51.0,0.0,0.0,0.0,0,13.3
2024-01-03 15:00:00,5055,6.6,2.7,52.0,0.0,0.0,0.0,0,9.7
2024-01-03 16:00:00,5910,5.3,2.2,62.0,0.0,0.0,0.0,1,5.4
2024-01-03 17:00:00,7485,3.2,-1.0,69.0,0.0,0.0,0.0,2,12.1
2024-01-03 18:00:00,6620,2.7,-1.9,68.0,0.0,0.0,0.0,3,14.3
2024-01-03 19:00:00,4550,1.9,-2.1,73.0,0.0,0.0,0.0,3,10.8
2024-01-03 20:00:00,3082,1.0,-2.2,81.0,0.0,0.0,0.0,3,5.6
2024-01-03 21:00:00,2300,0.1,-3.1,85.0,0.0,0.0,0.0,3,5.2
2024-01-03 22:00:00,1831,-1.1,-4.4,90.0,0.0,0.0,0.0,3,5.0
2024-01-03 23:00:00,1238,-0.5,-3.6,86.0,0.0,0.0,0.0,3,4.7
2024-01-04 00:00:00,707,0.3,-2.9,81.0,0.0,0.0,0.0,3,4.7
2024-01-04 01:00:00,320,0.4,-2.5,81.0,0.0,0.0,0.0,3,2.7
2024-01-04 02:00:00,235,0.4,-2.6,82.0,0.0,0.0,0.0,3,4.1
2024-01-04 03:00:00,161,0.1,-3.0,85.0,0.0,0.0,0.0,3,4.6
2024-01-04 04:00:00,234,0.0,-3.5,84.0,0.0,0.0,0.0,3,6.6
2024-01-04 05:00:00,732,0.3,-3.0,81.0,0.0,0.0,0.0,3,5.6
2024-01-04 06:00:00,2196,0.0,-3.2,84.0,0.1,0.0,0.07,71,5.0
2024-01-04 07:00:00,4511,0.0,-3.2,85.0,0.1,0.0,0.07,71,5.2
2024-01-04 08:00:00,6839,0.6,-2.5,84.0,0.0,0.0,0.0,3,5.0
2024-01-04 09:00:00,4793,1.7,-1.7,82.0,0.0,0.0,0.0,3,7.3
2024-01-04 10:00:00,3248,3.1,-0.2,73.0,0.0,0.0,0.0,3,6.8
2024-01-04 11:00:00,3148,4.8,0.1,59.0,0.0,0.0,0.0,1,15.3
2024-01-04 12:00:00,3692,5.9,0.0,49.0,0.0,0.0,0.0,2,21.9
2024-01-04 13:00:00,3820,5.9,-0.3,48.0,0.1,0.1,0.0,51,24.2
2024-01-04 14:00:00,4552,5.5,-1.1,47.0,0.0,0.0,0.0,3,25.8
2024-01-04 15:00:00,5272,4.5,-2.0,47.0,0.0,0.0,0.0,0,24.9
2024-01-04 16:00:00,6203,3.6,-2.9,41.0,0.0,0.0,0.0,0,23.2
2024-01-04 17:00:00,7940,1.7,-5.0,41.0,0.0,0.0,0.0,0,24.0
2024-01-04 18:00:00,6644,0.1,-6.7,42.0,0.0,0.0,0.0,0,23.3
2024-01-04 19:00:00,4482,-1.0,-8.1,38.0,0.0,0.0,0.0,0,24.5
2024-01-04 20:00:00,2950,-0.7,-7.8,38.0,0.0,0.0,0.0,0,24.8
2024-01-04 21:00:00,2229,-1.8,-8.5,41.0,0.0,0.0,0.0,0,22.3
2024-01-04 22:00:00,1593,-2.8,-9.4,47.0,0.0,0.0,0.0,0,21.4
2024-01-04 23:00:00,980,-3.7,-10.1,52.0,0.0,0.0,0.0,0,20.3
2024-01-05 00:00:00,570,-4.5,-10.6,56.0,0.0,0.0,0.0,0,18.4
2024-01-05 01:00:00,309,-4.9,-10.9,58.0,0.0,0.0,0.0,0,17.7
2024-01-05 02:00:00,206,-5.1,-11.0,59.0,0.0,0.0,0.0,0,17.2
2024-01-05 03:00:00,136,-5.2,-10.9,60.0,0.0,0.0,0.0,2,15.5
2024-01-05 04:00:00,198,-5.5,-10.7,63.0,0.0,0.0,0.0,2,12.5
2024-01-05 05:00:00,675,-5.6,-10.5,67.0,0.0,0.0,0.0,1,10.7
2024-01-05 06:00:00,1819,-5.6,-10.2,69.0,0.0,0.0,0.0,0,9.0
2024-01-05 07:00:00,3788,-5.7,-10.2,72.0,0.0,0.0,0.0,0,8.4
2024-01-05 08:00:00,5282,-4.7,-9.5,65.0,0.0,0.0,0.0,0,10.9
2024-01-05 09:00:00,4059,-3.0,-8.0,58.0,0.0,0.0,0.0,0,11.9
2024-01-05 10:00:00,3032,-1.6,-6.8,52.0,0.0,0.0,0.0,0,12.6
2024-01-05 11:00:00,3167,-0.7,-5.7,50.0,0.0,0.0,0.0,0,12.3
2024-01-05 12:00:00,3701,0.3,-4.7,48.0,0.0,0.0,0.0,0,12.1
2024-01-05 13:00:00,4123,1.3,-3.9,45.0,0.0,0.0,0.0,0,13.2
2024-01-05 14:00:00,4696,2.0,-3.1,44.0,0.0,0.0,0.0,0,12.7
2024-01-05 15:00:00,5542,2.3,-2.6,45.0,0.0,0.0,0.0,0,11.9
2024-01-05 16:00:00,5940,1.7,-2.6,50.0,0.0,0.0,0.0,0,8.3
2024-01-05 17:00:00,6691,-0.4,-5.1,59.0,0.0,0.0,0.0,0,11.5
2024-01-05 18:00:00,5806,-1.1,-6.0,64.0,0.0,0.0,0.0,3,12.9
2024-01-05 19:00:00,4251,-1.4,-6.4,67.0,0.0,0.0,0.0,3,13.5
2024-01-05 20:00:00,2855,-1.6,-6.0,68.0,0.0,0.0,0.0,3,10.2
2024-01-05 21:00:00,2158,-2.0,-6.4,71.0,0.0,0.0,0.0,0,10.1
2024-01-05 22:00:00,1890,-2.9,-7.4,76.0,0.0,0.0,0.0,0,10.6
2024-01-05 23:00:00,1568,-3.5,-7.7,80.0,0.0,0.0,0.0,0,8.7
2024-01-06 00:00:00,1142,-4.2,-8.1,85.0,0.0,0.0,0.0,0,6.8
2024-01-06 01:00:00,773,-4.5,-8.3,87.0,0.0,0.0,0.0,2,6.2
2024-01-06 02:00:00,490,-4.6,-8.8,88.0,0.0,0.0,0.0,2,9.1
2024-01-06 03:00:00,301,-4.9,-8.6,88.0,0.0,0.0,0.0,3,5.2
2024-01-06 04:00:00,221,-5.5,-9.4,90.0,0.0,0.0,0.0,3,6.5
2024-01-06 05:00:00,242,-4.1,-7.7,86.0,0.0,0.0,0.0,3,4.7
2024-01-06 06:00:00,649,-5.0,-8.5,91.0,0.0,0.0,0.0,3,4.1
2024-01-06 07:00:00,1183,-4.0,-7.2,88.0,0.0,0.0,0.0,3,1.8
2024-01-06 08:00:00,2016,-4.1,-7.4,89.0,0.0,0.0,0.0,3,3.1
2024-01-06 09:00:00,3106,-2.2,-5.9,80.0,0.0,0.0,0.0,3,5.6
2024-01-06 10:00:00,3744,-0.9,-4.7,75.0,0.0,0.0,0.0,3,7.1
2024-01-06 11:00:00,4503,0.4,-3.6,73.0,0.0,0.0,0.0,3,9.1
2024-01-06 12:00:00,4767,1.3,-2.9,66.0,0.0,0.0,0.0,3,10.2
2024-01-06 13:00:00,4973,1.5,-3.0,67.0,0.0,0.0,0.0,3,12.7
2024-01-06 14:00:00,4739,2.0,-2.8,68.0,0.0,0.0,0.0,3,15.1
2024-01-06 15:00:00,3140,1.5,-2.9,74.0,0.2,0.1,0.07,71,13.6
2024-01-06 16:00:00,1956,1.2,-3.5,80.0,0.4,0.1,0.21,73,15.8
2024-01-06 17:00:00,1288,0.8,-4.2,89.0,1.1,0.2,0.63,73,18.9
2024-01-06 18:00:00,1013,0.6,-4.6,95.0,1.7,0.4,0.91,75,20.7
2024-01-06 19:00:00,776,0.4,-4.9,99.0,2.6,0.4,1.54,75,22.1
2024-01-06 20:00:00,679,0.4,-5.8,97.0,1.8,0.5,0.91,75,28.1
2024-01-06 21:00:00,432,0.8,-5.6,96.0,1.0,0.8,0.14,71,29.5
2024-01-06 22:00:00,501,0.5,-5.9,99.0,3.9,0.9,2.1,75,29.9
2024-01-06 23:00:00,669,0.9,-5.1,99.0,1.9,0.9,0.7,73,27.1
2024-01-07 00:00:00,488,0.8,-4.5,100.0,1.0,0.9,0.07,71,22.8
2024-01-07 01:00:00,304,0.8,-4.8,99.0,0.7,0.7,0.0,53,24.5
2024-01-07 02:00:00,262,1.0,-4.7,96.0,0.1,0.1,0.0,51,25.0
2024-01-07 03:00:00,187,1.3,-4.4,96.0,0.0,0.0,0.0,3,25.2
2024-01-07 04:00:00,123,1.5,-4.1,95.0,0.1,0.1,0.0,51,24.5
2024-01-07 05:00:00,78,1.6,-3.7,95.0,0.1,0.1,0.0,51,22.6
2024-01-07 06:00:00,262,1.7,-3.3,95.0,0.1,0.1,0.0,51,20.6
2024-01-07 07:00:00,260,1.8,-3.0,94.0,0.2,0.2,0.0,51,19.3
2024-01-07 08:00:00,737,1.2,-3.0,92.0,0.3,0.3,0.0,51,14.1
2024-01-07 09:00:00,1230,0.8,-3.3,95.0,1.1,1.1,0.0,55,13.6
2024-01-07 10:00:00,1636,0.6,-3.7,98.0,0.6,0.4,0.14,71,15.1
2024-01-07 11:00:00,1404,0.6,-4.2,99.0,0.9,0.4,0.35,73,18.4
2024-01-07 12:00:00,1880,0.6,-3.9,95.0,1.4,0.2,0.84,75,16.1
2024-01-07 13:00:00,2835,0.9,-3.6,89.0,0.2,0.1,0.07,71,15.5
2024-01-07 14:00:00,3543,2.0,-2.7,80.0,0.0,0.0,0.0,3,16.9
2024-01-07 15:00:00,3840,2.3,-1.9,77.0,0.0,0.0,0.0,3,13.0
2024-01-07 16:00:00,3621,1.6,-2.6,79.0,0.0,0.0,0.0,3,12.7
2024-01-07 17:00:00,2948,0.7,-3.6,81.0,0.0,0.0,0.0,3,12.5
2024-01-07 18:00:00,2664,0.1,-4.2,81.0,0.0,0.0,0.0,3,12.2
2024-01-07 19:00:00,2296,-0.5,-4.5,86.0,0.0,0.0,0.0,3,10.4
2024-01-07 20:00:00,1714,-0.6,-5.0,88.0,0.0,0.0,0.0,1,13.1
2024-01-07 21:00:00,1417,-0.2,-5.4,81.0,0.0,0.0,0.0,0,18.1
2024-01-07 22:00:00,1140,-0.3,-5.5,79.0,0.0,0.0,0.0,0,17.6
2024-01-07 23:00:00,809,-0.8,-5.5,81.0,0.0,0.0,0.0,1,14.4
2024-01-08 00:00:00,473,-0.8,-5.6,82.0,0.0,0.0,0.0,1,14.4
2024-01-08 01:00:00,253,-0.8,-5.8,80.0,0.0,0.0,0.0,0,15.9
2024-01-08 02:00:00,169,-0.7,-5.7,79.0,0.0,0.0,0.0,0,15.5
2024-01-08 03:00:00,137,-1.1,-5.9,79.0,0.0,0.0,0.0,1,14.6
2024-01-08 04:00:00,205,-0.7,-6.0,76.0,0.0,0.0,0.0,0,17.6
2024-01-08 05:00:00,747,-1.0,-6.2,75.0,0.0,0.0,0.0,0,16.6
2024-01-08 06:00:00,2131,-1.4,-6.5,76.0,0.0,0.0,0.0,0,16.1
2024-01-08 07:00:00,4627,-1.2,-6.4,74.0,0.0,0.0,0.0,0,16.6
2024-01-08 08:00:00,6784,-0.6,-5.5,75.0,0.0,0.0,0.0,0,15.3
2024-01-08 09:00:00,4411,1.3,-4.0,68.0,0.0,0.0,0.0,0,18.1
2024-01-08 10:00:00,2967,2.9,-2.2,63.0,0.0,0.0,0.0,0,17.1
2024-01-08 11:00:00,3056,3.9,-0.9,59.0,0.0,0.0,0.0,0,14.8
2024-01-08 12:00:00,3356,4.8,0.1,55.0,0.0,0.0,0.0,0,14.1
2024-01-08 13:00:00,3752,5.3,0.6,53.0,0.0,0.0,0.0,0,14.0
2024-01-08 14:00:00,4572,5.4,0.8,50.0,0.0,0.0,0.0,0,13.0
2024-01-08 15:00:00,5323,5.3,0.9,50.0,0.0,0.0,0.0,0,11.5
2024-01-08 16:00:00,6182,4.0,0.7,60.0,0.0,0.0,0.0,0,5.0
2024-01-08 17:00:00,7704,3.4,0.0,58.0,0.0,0.0,0.0,0,5.0
2024-01-08 18:00:00,7446,3.0,0.1,58.0,0.0,0.0,0.0,0,1.3
2024-01-08 19:00:00,5169,2.2,-0.8,61.0,0.0,0.0,0.0,1,2.2
2024-01-08 20:00:00,3393,-2.3,-6.0,86.0,0.0,0.0,0.0,0,6.2
2024-01-08 21:00:00,2390,-3.7,-7.5,89.0,0.0,0.0,0.0,0,6.8
2024-01-08 22:00:00,1788,-4.0,-7.6,90.0,0.0,0.0,0.0,1,5.1
2024-01-08 23:00:00,1451,-4.4,-7.9,91.0,0.0,0.0,0.0,2,4.1
2024-01-09 00:00:00,639,-4.2,-7.5,91.0,0.0,0.0,0.0,1,3.1
2024-01-09 01:00:00,337,-4.7,-8.2,90.0,0.0,0.0,0.0,1,3.9
2024-01-09 02:00:00,210,-4.5,-8.0,91.0,0.0,0.0,0.0,3,4.1
2024-01-09 03:00:00,135,-5.0,-8.7,91.0,0.0,0.0,0.0,3,5.4
2024-01-09 04:00:00,223,-3.4,-6.7,91.0,0.0,0.0,0.0,3,4.2
2024-01-09 05:00:00,838,-2.2,-5.7,88.0,0.0,0.0,0.0,3,5.6
2024-01-09 06:00:00,2397,-1.9,-5.3,87.0,0.0,0.0,0.0,3,5.1
2024-01-09 07:00:00,5308,-1.6,-5.4,83.0,0.0,0.0,0.0,3,7.2
2024-01-09 08:00:00,8384,-0.6,-4.6,84.0,0.0,0.0,0.0,3,9.8
2024-01-09 09:00:00,5514,1.3,-2.2,80.0,0.0,0.0,0.0,3,7.7
2024-01-09 10:00:00,3459,3.5,-0.3,75.0,0.0,0.0,0.0,3,11.3
2024-01-09 11:00:00,1983,4.4,-0.6,74.0,0.1,0.1,0.0,51,19.5
2024-01-09 12:00:00,2039,3.8,-1.2,86.0,0.6,0.6,0.0,53,21.4
2024-01-09 13:00:00,1735,4.3,-1.1,88.0,0.6,0.6,0.0,53,25.0
2024-01-09 14:00:00,1464,5.0,-0.8,89.0,1.0,1.0,0.0,55,28.7
2024-01-09 15:00:00,1670,5.4,-0.8,90.0,1.5,1.5,0.0,61,32.6
2024-01-09 16:00:00,1801,6.4,0.3,89.0,1.3,1.3,0.0,61,33.5
2024-01-09 17:00:00,1630,7.7,1.9,91.0,1.0,1.0,0.0,55,33.0
2024-01-09 18:00:00,1273,8.8,3.4,90.0,2.9,2.9,0.0,63,32.3
2024-01-09 19:00:00,842,9.6,4.4,89.0,3.9,3.9,0.0,63,31.6
2024-01-09 20:00:00,458,10.6,3.9,88.0,5.4,5.4,0.0,63,43.8
2024-01-09 21:00:00,295,11.1,4.3,89.0,6.0,6.0,0.0,63,45.4
2024-01-09 22:00:00,257,12.0,4.1,90.0,7.6,7.6,0.0,65,55.0
2024-01-09 23:00:00,152,12.6,5.6,91.0,8.0,8.0,0.0,65,49.8
2024-01-10 00:00:00,101,12.4,8.8,92.0,11.9,11.9,0.0,65,26.6
2024-01-10 01:00:00,108,12.4,7.5,91.0,8.2,8.2,0.0,65,35.7
2024-01-10 02:00:00,90,12.7,7.0,89.0,0.7,0.7,0.0,53,41.3
2024-01-10 03:00:00,116,13.0,9.4,90.0,0.0,0.0,0.0,2,28.1
2024-01-10 04:00:00,212,12.2,8.7,92.0,0.1,0.1,0.0,51,25.5
2024-01-10 05:00:00,725,10.4,5.8,86.0,0.0,0.0,0.0,0,28.4
2024-01-10 06:00:00,2284,8.0,3.4,81.0,0.0,0.0,0.0,0,23.4
2024-01-10 07:00:00,5097,6.4,1.5,77.0,0.0,0.0,0.0,3,22.4
2024-01-10 08:00:00,7839,7.3,2.8,80.0,0.1,0.1,0.0,51,20.7
2024-01-10 09:00:00,5231,7.6,2.2,74.0,0.0,0.0,0.0,3,26.5
2024-01-10 10:00:00,3320,7.6,1.8,66.0,0.0,0.0,0.0,1,27.1
2024-01-10 11:00:00,3075,8.1,0.9,56.0,0.0,0.0,0.0,1,34.5
2024-01-10 12:00:00,3463,8.1,1.1,49.0,0.0,0.0,0.0,0,31.6
2024-01-10 13:00:00,3730,8.4,0.4,47.0,0.0,0.0,0.0,3,37.7
2024-01-10 14:00:00,4347,7.7,-0.3,45.0,0.0,0.0,0.0,2,36.6
2024-01-10 15:00:00,5077,7.6,0.5,47.0,0.0,0.0,0.0,3,30.7
2024-01-10 16:00:00,6092,7.3,0.4,48.0,0.0,0.0,0.0,3,30.0
2024-01-10 17:00:00,8166,6.1,-0.2,51.0,0.0,0.0,0.0,2,25.4
2024-01-10 18:00:00,7553,5.6,-0.4,53.0,0.0,0.0,0.0,1,23.0
2024-01-10 19:00:00,4944,4.9,-0.8,56.0,0.0,0.0,0.0,1,21.2
2024-01-10 20:00:00,3748,6.1,0.1,49.0,0.0,0.0,0.0,1,22.7
2024-01-10 21:00:00,2901,5.1,0.0,56.0,0.0,0.0,0.0,2,17.4
2024-01-10 22:00:00,2123,4.2,-0.5,69.0,0.0,0.0,0.0,1,16.5
2024-01-10 23:00:00,1335,4.0,-1.0,73.0,0.0,0.0,0.0,3,19.2
2024-01-11 00:00:00,750,3.7,-2.1,62.0,0.0,0.0,0.0,3,22.1
2024-01-11 01:00:00,359,3.0,-2.4,60.0,0.0,0.0,0.0,2,19.1
2024-01-11 02:00:00,267,2.4,-2.6,67.0,0.0,0.0,0.0,0,16.2
2024-01-11 03:00:00,194,1.8,-2.7,75.0,0.0,0.0,0.0,2,14.2
2024-01-11 04:00:00,222,1.6,-2.9,76.0,0.0,0.0,0.0,1,13.8
2024-01-11 05:00:00,846,0.9,-3.6,74.0,0.0,0.0,0.0,0,13.2
2024-01-11 06:00:00,2402,0.1,-4.4,76.0,0.0,0.0,0.0,0,12.9
2024-01-11 07:00:00,5409,-0.5,-5.1,79.0,0.0,0.0,0.0,0,13.2
2024-01-11 08:00:00,8222,2.1,-2.4,66.0,0.0,0.0,0.0,0,12.7
2024-01-11 09:00:00,5624,3.2,-1.1,65.0,0.0,0.0,0.0,0,11.9
2024-01-11 10:00:00,3582,4.7,0.2,60.0,0.0,0.0,0.0,0,13.7
2024-01-11 11:00:00,3411,5.7,0.7,53.0,0.0,0.0,0.0,0,16.5
2024-01-11 12:00:00,3715,6.5,0.8,47.0,0.0,0.0,0.0,3,20.7
2024-01-11 13:00:00,4033,7.0,1.1,45.0,0.0,0.0,0.0,1,21.6
2024-01-11 14:00:00,4869,7.0,1.7,46.0,0.0,0.0,0.0,0,18.1
2024-01-11 15:00:00,5683,7.1,2.3,47.0,0.0,0.0,0.0,0,15.0
2024-01-11 16:00:00,6685,6.5,2.2,52.0,0.0,0.0,0.0,0,12.3
2024-01-11 17:00:00,8645,4.4,0.5,60.0,0.0,0.0,0.0,0,9.9
2024-01-11 18:00:00,7920,3.5,-0.6,65.0,0.0,0.0,0.0,3,11.5
2024-01-11 19:00:00,5781,4.0,-0.8,64.0,0.0,0.0,0.0,2,16.1
2024-01-11 20:00:00,3883,4.4,-0.4,62.0,0.0,0.0,0.0,3,16.0
2024-01-11 21:00:00,2951,4.4,0.3,62.0,0.0,0.0,0.0,3,10.9
2024-01-11 22:00:00,2195,4.0,0.2,68.0,0.1,0.1,0.0,51,10.0
2024-01-11 23:00:00,1543,2.7,-1.6,73.0,0.0,0.0,0.0,0,13.0
2024-01-12 00:00:00,914,1.9,-2.3,78.0,0.0,0.0,0.0,0,12.7
2024-01-12 01:00:00,537,1.4,-2.6,81.0,0.0,0.0,0.0,0,11.6
2024-01-12 02:00:00,328,1.0,-3.0,82.0,0.0,0.0,0.0,0,11.2
2024-01-12 03:00:00,209,0.7,-3.4,82.0,0.0,0.0,0.0,0,11.4
2024-01-12 04:00:00,219,0.2,-3.7,84.0,0.0,0.0,0.0,0,9.7
2024-01-12 05:00:00,720,-0.2,-4.1,85.0,0.0,0.0,0.0,0,9.7
2024-01-12 06:00:00,2066,-0.7,-4.4,87.0,0.0,0.0,0.0,1,8.1
2024-01-12 07:00:00,4522,-2.2,-6.0,90.0,0.0,0.0,0.0,1,8.1
2024-01-12 08:00:00,6554,0.0,-3.1,87.0,0.0,0.0,0.0,3,5.0
2024-01-12 09:00:00,5014,2.2,-1.0,81.0,0.0,0.0,0.0,3,6.8
2024-01-12 10:00:00,3864,4.5,1.6,72.0,0.0,0.0,0.0,3,4.7
2024-01-12 11:00:00,4098,6.1,3.2,65.0,0.0,0.0,0.0,3,5.1
2024-01-12 12:00:00,4729,7.0,3.9,58.0,0.0,0.0,0.0,3,5.5
2024-01-12 13:00:00,5130,7.2,3.6,57.0,0.0,0.0,0.0,3,9.8
2024-01-12 14:00:00,6039,7.4,2.9,53.0,0.0,0.0,0.0,3,15.0
2024-01-12 15:00:00,6719,6.6,1.5,52.0,0.0,0.0,0.0,3,18.3
2024-01-12 16:00:00,7020,5.4,0.8,64.0,0.0,0.0,0.0,3,15.9
2024-01-12 17:00:00,7258,4.2,0.0,77.0,0.0,0.0,0.0,3,15.1
2024-01-12 18:00:00,6651,4.3,0.0,81.0,0.0,0.0,0.0,3,16.6
2024-01-12 19:00:00,5152,4.8,0.2,80.0,0.0,0.0,0.0,3,19.3
2024-01-12 20:00:00,3473,5.2,0.3,80.0,0.0,0.0,0.0,3,21.3
2024-01-12 21:00:00,2759,5.5,1.4,83.0,0.5,0.5,0.0,53,17.0
2024-01-12 22:00:00,1476,5.7,1.4,86.0,0.2,0.2,0.0,51,19.5
2024-01-12 23:00:00,662,6.3,1.0,90.0,1.8,1.8,0.0,61,27.4
2024-01-13 00:00:00,410,7.3,1.7,90.0,2.5,2.5,0.0,63,31.2
2024-01-13 01:00:00,189,8.0,2.9,91.0,3.8,3.8,0.0,63,29.4
2024-01-13 02:00:00,98,9.4,4.4,91.0,5.5,5.5,0.0,63,30.7
2024-01-13 03:00:00,91,10.4,5.0,92.0,5.4,5.4,0.0,63,34.9
2024-01-13 04:00:00,146,11.1,6.6,91.0,0.1,0.1,0.0,51,30.1
2024-01-13 05:00:00,251,11.0,7.4,92.0,0.0,0.0,0.0,3,24.2
2024-01-13 06:00:00,600,10.7,7.8,94.0,1.4,1.4,0.0,61,19.7
2024-01-13 07:00:00,1039,10.2,8.1,96.0,0.1,0.1,0.0,51,13.6
2024-01-13 08:00:00,2185,13.7,11.2,92.0,0.0,0.0,0.0,2,21.5
2024-01-13 09:00:00,3179,13.7,11.5,94.0,0.4,0.4,0.0,51,21.2
